평점,작성자,작성일,구매옵션,리뷰내용,이미지URL
"4","wjdg******","2025-07-23","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","1년전 구매후 교체하려고 다시 구입했어요~","https://phinf.pstatic.net/checkout.phinf/20250723_147/1753245832171UzIDn_JPEG/1753245821677.jpg?type=f300_300"
"5","cjhy********","2025-07-23","색상: BEST🏅크림베이지 / 두께 / 폭: 10mm / 110cm / 길이(최대10m까지 연결가능): 50cm","강아지가 잘 다녀요~","https://phinf.pstatic.net/checkout.phinf/20250723_206/17532455894203daWr_JPEG/EBA6ACEC868CED8FACEBA7A4ED8AB8.jpg?type=f300_300"
"5","hrya****","2025-07-23","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘 쓰고 있어요~-","이미지 없음"
"5","hrya****","2025-07-23","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘 쓰고 있어요~~","이미지 없음"
"5","hrya****","2025-07-23","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘 쓰고 있어요~~","이미지 없음"
"5","hyun******","2025-07-23","색상: BEST🏅크림베이지 / 두께 / 폭: 10mm / 110cm / 길이(최대10m까지 연결가능): 50cm","생각보다 좋아요 괜찮네요","https://phinf.pstatic.net/checkout.phinf/20250723_177/1753235007948a5Qz1_JPEG/PayApp_20250723_104311_6518288495172064019.jpg?type=f300_300"
"1","zepr****","2025-07-23","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","미끄럼방지는 100% 됩니다. 왜냐하면 겁나 끈적거리는 재질이거든요. 사람도 같이 쓰는건데.. 이건 살을 대기가 불쾌할정도로 끈적입니다. 두장 이어붙이는 테이프는 일주일만에 들뜨고요.. 10만원 버렸네요","https://phinf.pstatic.net/checkout.phinf/20250723_187/1753227081215BwAyA_JPEG/1753227068945.jpg?type=f300_300"
"5","kang********","2025-07-23","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","좋아요ㅎㅎ 다음에 또 구매할게요","https://phinf.pstatic.net/checkout.phinf/20250723_216/1753223443191kEhu9_JPEG/IMG_9300.jpeg?type=f300_300"
"5","17dd****","2025-07-22","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","집안이 롤매트로 뒤덮이는중..","https://phinf.pstatic.net/checkout.phinf/20250722_123/1753195053049t96oR_JPEG/1753195027127.jpg?type=f300_300"
"5","dnsa******","2025-07-22","색상: 에쉬그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘 받았구요. 잘 써보겠습니다.","https://phinf.pstatic.net/checkout.phinf/20250722_176/1753190662705Y7OyN_JPEG/20250722_203958.jpg?type=f300_300"
"5","this****","2025-07-22","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","애견 미끄럼 방지 매트로른 최고네요","https://phinf.pstatic.net/checkout.phinf/20250722_8/1753188962059VLp9e_JPEG/20250715_015414.jpg?type=f300_300"
"4","93ah*****","2025-07-22","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","배송 받고 일단 다 펼쳐놨어요 ㅎㅎ 강아지가 복도 다닐 때 미끄럽지 않도록 하려고 폭은 좁게 하고 길이를 길게 맞췄어요 잘 써보겠습니다","https://phinf.pstatic.net/checkout.phinf/20250722_159/17531782321722Gaan_JPEG/1000058866.jpg?type=f300_300"
"4","93ah*****","2025-07-22","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","배송 받고 일단 다 펼쳐놨어요 ㅎㅎ 강아지가 복도 다닐 때 미끄럽지 않도록 하려고 폭은 좁게 하고 길이를 길게 맞췄어요 잘 써보겠습니다","https://phinf.pstatic.net/checkout.phinf/20250722_259/1753178208747ViGGO_JPEG/1000058866.jpg?type=f300_300"
"5","mb****","2025-07-22","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","아직 한달이 안돼서  자세한설명은 힘들거 같습니다","https://phinf.pstatic.net/checkout.phinf/20250722_269/1753176099253DCVkE_JPEG/1753176090901.jpg?type=f300_300"
"5","mb****","2025-07-22","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","아직사용중이라 한달은 되바야 알거 같아요","https://phinf.pstatic.net/checkout.phinf/20250722_187/1753176050366HHBLb_JPEG/1753176021956.jpg?type=f300_300"
"4","skyk*****","2025-07-22","색상: MD Pick🪄화이트마블 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","울 강아지 매트 구입하기전에는 바닥에 자주 미끄러졌는데 이걸 깔고 나서는 펄쩍펄쩍 뛰어도 안심이네요
잘 쓰고 있습니다","https://phinf.pstatic.net/checkout.phinf/20250722_216/1753161495778gYuMS_JPEG/tmp_2893216191507264986.jpg?type=f300_300"
"4","tjdu********","2025-07-22","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","일단 좋은데 뭐랄까..바로 닦지않으면 아직 배변실수가 있는 아이에게는 ㅠㅠㅠ잘안닦이더라구요 그래도 만족해요","이미지 없음"
"5","gust******","2025-07-22","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","배송빠르고 남편퇴근때 깔려구 냄새뺄려고 일단둿어용
서치하다 요기가맘에들어 바로 주문햇어요
예쁘게깔고 한달후기 또 남길께요","https://phinf.pstatic.net/checkout.phinf/20250722_289/1753154604719EW23F_JPEG/1000004169.jpg?type=f300_300"
"4","yeon********","2025-07-22","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","슬개골 있는 강아지가 집에서 편하게 뛰어놀 수 있어서 좋아요","이미지 없음"
"4","yeon********","2025-07-22","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","강아지가 슬개골이 안좋아서 매트 깔아주고 있어요. 이전에 크림베이지 색상 썼었는데, 이번에는 아이보리로 구매했어요. 아이보리는 약간 회색+노란끼가 돌아요. 매트 두께나 내구성도 좋고 강아지도 잘 뛰어서 만족하는데, 이 매트의 치명적인 단점은 이염이 잘되고 때가 너무 잘 끼고 물걸레질을 해도 잘 안닦여서 깨끗하게 관리하기가 너무 힘들어요ㅠ 사실 그 부분때문에 러그도 고민했지만 집 전체에 러그를 깔기는 무리더라고요ㅠ 그래서 다시 매트를 구매하긴 했는데.. 이 부분만 좋아진다면 평생 쓸 것 같습니다!","https://phinf.pstatic.net/checkout.phinf/20250722_277/1753151490935ElhWE_JPEG/KakaoTalk_20250722_112450171.jpg?type=f300_300"
"3","sm****","2025-07-22","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","사용설명서에 스팀청소기 사용하지 말라고 되어있네요
저는 설명서 안읽어보구 스팀 돌렸습니다.
표면무니 다림질 됩니다 ㅠㅠ
바닥에 밀착력이 다소 부족하네요
계속 무지게 형상으로 틀어져서 교정해야됩니다.","이미지 없음"
"5","love*******","2025-07-22","색상: 에쉬그레이 / 두께 / 폭: 10mm / 135cm / 길이(최대10m까지 연결가능): 50cm","넘 잘쓰고 있어요 싸이즈맞게 자르기도 잘되있어서 잘라서 쓰기도  좋아요 ^^","이미지 없음"
"5","rush*****","2025-07-21","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","우리 강아지 여기서 잘 뛰어 놀아요 ㅎㅎ
미끄러짐이 없어서 관절에 무리가 덜 가는 거 같아요!","https://phinf.pstatic.net/checkout.phinf/20250721_251/1753103134718WnoUj_JPEG/1000020857.jpg?type=f300_300"
"5","bonn*****","2025-07-21","색상: 스톤베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","우리 강쥐가 이제 안미끄러져요","https://phinf.pstatic.net/checkout.phinf/20250721_75/1753092089583HPLeL_JPEG/tmp_4640593719719043291.jpg?type=f300_300"
"5","17dd****","2025-07-21","색상: BEST🏅크림베이지 / 두께 / 폭: 10mm / 110cm / 길이(최대10m까지 연결가능): 50cm","자르기도편하고 폭신하고조아여","https://phinf.pstatic.net/checkout.phinf/20250721_161/1753090484158WD9Sr_JPEG/1000078942.jpg?type=f300_300"
"5","17dd****","2025-07-21","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","사다보니 계속사서 집안이 뒤덮임","https://phinf.pstatic.net/checkout.phinf/20250721_51/1753090448035Rcv9X_JPEG/1000078942.jpg?type=f300_300"
"5","dmsw*****","2025-07-21","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","저는 한살 된 반려견 토이푸들 미니를 키우고 있는데 슬개골이 걱정되어 많은 브랜드 서치한 후 리포소펫 강아지매트를 구매했는데 색감도 넘 이뿌고 뛰뛰할때 밀리지 않아서 좋더라구요","https://phinf.pstatic.net/image.nmv/shopnbuyer_2025_07_21_2725/dI4Daq3zjn_03.jpg?type=ffn300_300"
"4","oooo****","2025-07-21","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","제가 이해를 잘못했네요
사진과 같아요.추가 구매해야겠군요
ㅎㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250721_204/1753072547502jqd8v_JPEG/1000016145.jpg?type=f300_300"
"5","yoon*****","2025-07-21","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","변색없이 잘 사용 하고있습니다","이미지 없음"
"5","yoon*****","2025-07-21","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","매번 재주문해서 사용하고있습니다.냄새 안나고 품질 좋습니다","이미지 없음"
"5","yoon*****","2025-07-21","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","매번 재주문해서 사용하고있습니다.냄새 안나고 품질 좋습니다","이미지 없음"
"5","da****","2025-07-20","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","잘쓰고있어요.
오염되면 바로 닦아주세요","https://phinf.pstatic.net/checkout.phinf/20250720_46/17530123805824Ay5w_JPEG/20250720_204902.jpg?type=f300_300"
"5","da****","2025-07-20","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘쓰고있어요.
오염되면 바로 닦아주세요","https://phinf.pstatic.net/checkout.phinf/20250720_265/1753012346619fevcO_JPEG/20250720_204902.jpg?type=f300_300"
"5","mbas*****","2025-07-20","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","강아지들이 너무 행복해 합니다","https://phinf.pstatic.net/checkout.phinf/20250720_297/1753009812045NMd3A_JPEG/1000056983.jpg?type=f300_300"
"5","mbas*****","2025-07-20","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","강아지들이 너무 행복해합니다","https://phinf.pstatic.net/checkout.phinf/20250720_10/1753009780834OFaty_JPEG/1000056983.jpg?type=f300_300"
"5","tnql*******","2025-07-20","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","밀림없이 잘쓰구있어영 구축 집이라서 바닥이 넘 딱딱한데 이거 있는데에서만 바닥에 드러눕게됩니다","https://phinf.pstatic.net/checkout.phinf/20250720_52/1753007132926cTvok_JPEG/1753007107912.jpg?type=f300_300"
"5","dog2***","2025-07-20","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","강아지가 더 편하게 노는 것 같아서 만족이에요
추천합니다!!","https://phinf.pstatic.net/checkout.phinf/20250720_87/1752996294065BljIs_JPEG/IMG_8397.jpeg?type=f300_300"
"5","wken****","2025-07-20","색상: BEST🏅크림베이지 / 두께 / 폭: 10mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘밀리지도 않고 튼튼해서 잘사용하고 있어요,","이미지 없음"
"5","ohum*****","2025-07-20","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","집안이깨끗하게리모델링되서
만족해오","이미지 없음"
"5","zoob********","2025-07-19","색상: 스톤베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","새집된거 같습니다
말티즈랑 살면서 매트없이는 못살겠더라고요
컬러는 고민 마니했는데~~
괜히 고민했어요 
현명한선택이였습니다👍🏻👍🏻👍🏻
촉감도 좋고요
만족도 최고입니다
대박나세요🥰","https://phinf.pstatic.net/checkout.phinf/20250719_127/17529275552530E8SD_JPEG/1000210722.jpg?type=f300_300"
"5","22****","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","배송빠르고 좋아요~","https://phinf.pstatic.net/checkout.phinf/20250719_154/1752923214820S5PIB_JPEG/IMG_8039.jpeg?type=f300_300"
"5","22****","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","새끼강아지 미끄러울까봐 구매했어요 좁아보일까 걱정했는데 컬러가 밝아서 환해보여요
두장 구매했는데 서로 길이가 안맞네요ㅠㅠ","https://phinf.pstatic.net/checkout.phinf/20250719_113/1752923109175FAvlp_JPEG/image.jpg?type=f300_300"
"5","dl****","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","테이프는 별도 구매인지 모르규 안샀는데 집에있는걸로 해결했습니다 따뜻하고 밝은 컬러라서 집을 더 밝혀주고 무엇보다 우리 간아지가 안미끄러지고 폭신하게 잘 다녀서 좋네요 소리도 잘 안들려 좋은것같아요","https://phinf.pstatic.net/checkout.phinf/20250719_14/17529154349898YQSH_JPEG/IMG_4367.jpeg?type=f300_300"
"5","sens******","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","잘쓰고있습니다.
안미끄러지고 괜찮네요","https://phinf.pstatic.net/checkout.phinf/20250719_27/1752896310633VaBoU_JPEG/1000019927.jpg?type=f300_300"
"5","obs4***","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","4개월 말티푸 뛰어다녀서 깔아줬어요. 미끄럽지 않고 좋아요.","https://phinf.pstatic.net/checkout.phinf/20250719_15/1752893328791LCJ16_JPEG/1000000789.jpg?type=f300_300"
"5","hg96***","2025-07-19","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","가성비대비 좋아요 ㅎㅎㅎ","이미지 없음"
"5","hg96***","2025-07-19","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","가성비대비좋아요ㅎㅎ","이미지 없음"
"5","hg96***","2025-07-19","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","가성비 대비좋아요 ㅎㅎㅎ","이미지 없음"
"5","hg96***","2025-07-19","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","이제 슬슬 구멍이 생기긴하는데 가성비 대비 좋아요 ㅎㅎ","이미지 없음"
"5","by****","2025-07-19","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","만족하면서 사용하고있습니더! 재구매 의사도 있습니다!","https://phinf.pstatic.net/checkout.phinf/20250719_283/17528898929084Pc9j_JPEG/image.jpg?type=f300_300"
"2","14****","2025-07-19","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","정말 미끄러워요 강아지가 점프하면 밀려요
그리고 강아지가 매트에 설사를 했는데 똥 자국이 그대로 남았어요","https://phinf.pstatic.net/checkout.phinf/20250719_74/1752887969425mNVCy_JPEG/image.jpg?type=f300_300"
"5","krsc****","2025-07-19","색상: MD Pick🪄화이트마블 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","강아지 밥먹는곳 짜투리공간에 하려고 샀어요 ㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250719_236/1752879719433KeLfw_JPEG/1000033075.jpg?type=f300_300"
"5","zhdt****","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","울강쥐 십자인대수술을 받아 구입하게 되엇어요. 두께감이 있서 무릎관절뿐 아니라 층간소음에도 도움을 받을것같아요. 집안이 환해지고 밝아진 느낌입니다","https://phinf.pstatic.net/checkout.phinf/20250719_50/17528757205590Kmm7_JPEG/1000003836.jpg?type=f300_300"
"5","jmed****","2025-07-19","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘쓰고있어용 감사합니다","이미지 없음"
"5","gusw*****","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘사용중입니다 안미끄러져서 만족해요 재구매한이유!!","https://phinf.pstatic.net/checkout.phinf/20250719_263/1752856187853lh23b_JPEG/IMG_7701.jpeg?type=f300_300"
"5","gusw*****","2025-07-19","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘사용중입니다 안미끄러져서 만족해요 재구매한이유!!","https://phinf.pstatic.net/checkout.phinf/20250719_276/1752856160979vFN2E_JPEG/IMG_7701.jpeg?type=f300_300"
"5","sy****","2025-07-18","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","강아지가 넘 좋아하고 확실히 안 미끄러워요 
저기서 공놀이 좋아해요","https://phinf.pstatic.net/checkout.phinf/20250718_173/1752831695844Ylv6y_JPEG/IMG_8773.jpeg?type=f300_300"
"5","l990****","2025-07-18","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","올해 2월에 주문하고 너무 좋아 또 재주문 합니다! 본가 방 제외 집 전체 깔았고, 저희집에도 강아지가 자주 와서 거실에 깔려고 추가 주문했어요^^ 기존에 본가에서 퍼즐매트 타입을 쓰다가 1년정도 쓰니 도저히.. 잘 닦이지도 않고 위생상 좋지 않아 버리고 리포소펫으로 주문했는데 크림컬러라 집안전체도 밝아보이고, 무엇보다 청소가 너무 쉬워요!! 슥슥 닦어주면 끝. 저희집에도 이제 아기가 곧 태어나 애개육아 예정이라 시공을 할까 생각도 했는데 시공비용도 만만치 않고 , 무엇보대 시공매트는 강아지들에겐 미끄럽다고 하더라구요~ 리포소펫 매트에서 우다다다-많이하는 저희 강아지라 ㅠㅠ 시공매트는 패스하고 이번엔 라이트 그레이로 주문 해봤어요 ^^ 깔끔하고 밝고 인테리어를 해치치 않아서 또 대대대만족 입니다:)

*리포소펫의 장점
-아이와 강아지 함께 사용가능 애개육아 가능
-믿고 사용가능한 인증받은 매트
-힘들지 않게 셀프시공 가능
-퀄리티 대비(타사대비)매우 합리적인 가격
-쉬운 청소 (물걸레질, 로봇청소기)","https://phinf.pstatic.net/checkout.phinf/20250718_34/17528254234102q2xF_JPEG/IMG_6012.jpeg?type=f300_300"
"5","l990****","2025-07-18","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","올해 2월에 주문하고 너무 좋아 또 재주문 합니다! 본가 방 제외 집 전체 깔았고, 저희집에도 강아지가 자주 와서 거실에 깔려고 추가 주문했어요^^ 기존에 본가에서 퍼즐매트 타입을 쓰다가 1년정도 쓰니 도저히.. 잘 닦이지도 않고 위생상 좋지 않아 버리고 리포소펫으로 주문했는데 크림컬러라 집안전체도 밝아보이고, 무엇보다 청소가 너무 쉬워요!! 슥슥 닦어주면 끝. 저희집에도 이제 아기가 곧 태어나 애개육아 예정이라 시공을 할까 생각도 했는데 시공비용도 만만치 않고 , 무엇보대 시공매트는 강아지들에겐 미끄럽다고 하더라구요~ 리포소펫 매트에서 우다다다-많이하는 저희 강아지라 ㅠㅠ 시공매트는 패스하고 이번엔 라이트 그레이로 주문 해봤어요 ^^ 깔끔하고 밝고 인테리어를 해치치 않아서 또 대대대만족 입니다:)

*리포소펫의 장점
-아이와 강아지 함께 사용가능 애개육아 가능
-믿고 사용가능한 인증받은 매트
-힘들지 않게 셀프시공 가능
-퀄리티 대비(타사대비)매우 합리적인 가격
-쉬운 청소 (물걸레질, 로봇청소기)","https://phinf.pstatic.net/checkout.phinf/20250718_33/17528253473052N8Jt_JPEG/IMG_6003.jpeg?type=f300_300"
"5","alal****","2025-07-18","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","새로 이사 온 집이 장판이어서 구매했습니다. 아이가 편안한지 매트 위에서 잘 놀아요. 하지만 바닥면쪽은 다른 재질로 되어 있어 매트가 잘 움직이네요.","https://phinf.pstatic.net/checkout.phinf/20250718_157/1752824612963pFM0b_JPEG/1752824600066.jpg?type=f300_300"
"5","alal****","2025-07-18","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","새로 이사 온 집이 장판이어서 구매했습니다. 아이가 편안한지 매트 위에서 잘 놀아요. 하지만 바닥면쪽은 다른 재질로 되어 있어 매트가 잘 움직이네요.","https://phinf.pstatic.net/checkout.phinf/20250718_83/1752824579611M4eFO_JPEG/1752824561332.jpg?type=f300_300"
"5","sksm********","2025-07-18","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","강아지 2마리 키우는데 바닥이 미끄러워서 주문했어요 두번째 구매인데 너무 만족합니다 테이프 무광으로 하면 티가 덜나서 훨씬 좋은거같아요","https://phinf.pstatic.net/checkout.phinf/20250718_136/1752820583090gRhtP_JPEG/image.jpg?type=f300_300"
"5","dksk*******","2025-07-18","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","친구네 강지들이오면 애카 엔줄알아요 넘 잘 뛰뛰하고 놀아요 짱","https://phinf.pstatic.net/checkout.phinf/20250718_245/1752813126564Xixni_JPEG/IMG_4331.jpeg?type=f300_300"
"5","dksk*******","2025-07-18","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","써보고 저변에 널리널리 홍보해씁니다 청소기 잘돌아가고 애들이 너무 좋아하네요❤️","https://phinf.pstatic.net/checkout.phinf/20250718_53/1752813086162HNfql_JPEG/IMG_4331.jpeg?type=f300_300"
"5","qkrw*******","2025-07-18","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","두번째 재구매잖아요 넘나리 맘에드메","https://phinf.pstatic.net/checkout.phinf/20250718_58/1752812604858ChJNk_JPEG/IMG_1223.jpeg?type=f300_300"
"5","hoon******","2025-07-18","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","애가 더 좋아하네여 ..안심하고 사용중","이미지 없음"
"5","ohum*****","2025-07-18","색상: 라이트그레이 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","누구나 쉽게 할 수 있어서 좋았구요. 처음엔 자신이 없었는데 너무 맘에 들었습니다. 만족도가 컸습니다","https://phinf.pstatic.net/checkout.phinf/20250718_61/1752801288098M2VGg_JPEG/1000032076.jpg?type=f300_300"
"5","hotp******","2025-07-18","색상: BASIC✨아이보리 / 두께 / 폭: 10mm / 135cm / 길이(최대10m까지 연결가능): 50cm","강아지 동선에 따라 매트 깔아주니 잘 걸어다녀요","https://phinf.pstatic.net/checkout.phinf/20250718_5/1752787197064bdHwW_JPEG/image.jpg?type=f300_300"
"5","hotp******","2025-07-18","색상: BASIC✨아이보리 / 두께 / 폭: 10mm / 110cm / 길이(최대10m까지 연결가능): 50cm","테이프 붙여서 고정해놓으니 깔끔해요","https://phinf.pstatic.net/checkout.phinf/20250718_245/1752787088738KkwFm_JPEG/image.jpg?type=f300_300"
"5","skdn****","2025-07-18","색상: 스톤베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘쓰고있습니다  너무좋네요","https://phinf.pstatic.net/checkout.phinf/20250718_174/1752765337661otgb9_JPEG/17527653305667464564779993290684.jpg?type=f300_300"
"5","skdn****","2025-07-18","색상: 스톤베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","잘먹었습니다 감사합니다","https://phinf.pstatic.net/checkout.phinf/20250718_70/17527653064565v7NB_JPEG/17527652982738567838053047814264.jpg?type=f300_300"
"5","kj****","2025-07-17","색상: 라이트그레이 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","좋아서 재구매 했어요~","https://phinf.pstatic.net/checkout.phinf/20250717_281/1752754563620YxaUf_JPEG/1752754556121.jpg?type=f300_300"
"4","yeji*****","2025-07-17","색상: BEST🏅크림베이지 / 두께 / 폭: 10mm / 135cm / 길이(최대10m까지 연결가능): 50cm","사이즈 확인을 하고 주문했어야 했는데 생각보다 매트 한개 사이즈가 작고 사진에 나와있는 크기는 3개로 주문한 사이즈입니다. 
구매 하실때 잘 보고 구매 하셔야 해요 다른 리뷰들 처럼 큰 사이즈로 받고 싶다면 10개정도 주문해야 하지 않을까 싶습니다. 바닥이 밀리지 많는다고 나와있는데 방바닥 재질이 매트와 안맞는건지 매우 잘 밀려 매트 위에 가구들을 올려 사용해야 하는 점이 아쉬웠습니다. 그래도 제품 자체는 나쁘지 않다고 생각해요","https://phinf.pstatic.net/checkout.phinf/20250717_275/17527415184307JNiJ_JPEG/1000067609.jpg?type=f300_300"
"5","skfk***","2025-07-17","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","주문해보고 부족해서 한번더 주문했어요 적당히 쿠션감이 있어서 좋아요","이미지 없음"
"5","skfk***","2025-07-17","색상: BASIC✨아이보리 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","강아지가 안미끄러지고 뛰어놀수 있어서 좋아요","이미지 없음"
"4","ssib***","2025-07-17","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 135cm / 길이(최대10m까지 연결가능): 50cm","밑에쪽까지같은재질인줄알앗는데 다른거네요 ㅜㅜ조금아쉽지만 미끄럼방지만잘되면되니까요!","https://phinf.pstatic.net/checkout.phinf/20250717_34/1752735013671QcO4g_JPEG/image.jpg?type=f300_300"
"5","gksd****","2025-07-17","색상: BEST🏅크림베이지 / 두께 / 폭: 6mm / 110cm / 길이(최대10m까지 연결가능): 50cm","튼튼하고 사이즈별로 구매할수있어서 좋아요","https://phinf.pstatic.net/checkout.phinf/20250717_77/1752728621113JdwYt_JPEG/1000003102.jpg?type=f300_300"
