평점,작성자,작성일,구매옵션,리뷰내용,이미지URL
"5","yuji****","2025-06-02","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","저희집에 딱 쓰기 좋아요 두껍지도 얇지도 않아서 쓰기 좋아요","이미지 없음"
"4","gii0***","2025-06-02","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","튼튼하고 좋아요 아이가 잘 뛰네요","https://phinf.pstatic.net/checkout.phinf/20250602_284/1748829852296jYa5f_JPEG/1748829827652.jpg?type=f300_300"
"5","pjk5***","2025-06-02","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","현재까지 아주 잘 쓰고있습니다
내구성 좋구요!","https://phinf.pstatic.net/checkout.phinf/20250602_224/1748824987765zaLte_JPEG/IMG_8545.jpeg?type=f300_300"
"5","pe****","2025-06-01","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","원래 쓰던 제품인데 교체해줬어요","https://phinf.pstatic.net/checkout.phinf/20250601_202/1748748191270IShp5_JPEG/1000052149.jpg?type=f300_300"
"5","pe****","2025-06-01","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","원래 쓰던 제품인데 교체해줬어요","https://phinf.pstatic.net/checkout.phinf/20250601_240/1748748171267xozJL_JPEG/1000052149.jpg?type=f300_300"
"5","pe****","2025-06-01","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","원래 쓰던 제품인데 교체해줬어요","https://phinf.pstatic.net/checkout.phinf/20250601_62/1748748144768xVEtG_JPEG/1000052149.jpg?type=f300_300"
"4","jj****","2025-06-01","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","푹신해서 뛰면서 놀기좋아요","https://phinf.pstatic.net/checkout.phinf/20250601_228/1748738321577WQzL2_JPEG/1748738313148.jpg?type=f300_300"
"4","jj****","2025-06-01","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","푹신해서 뛰어놀기좋아요","https://phinf.pstatic.net/checkout.phinf/20250601_193/1748738160576cExkR_JPEG/1748738150645.jpg?type=f300_300"
"5","ns****","2025-06-01","타입-색상: 롤매트-라이트그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","잘받아서잘쓰고있읍니다좋아요","이미지 없음"
"4","jj****","2025-06-01","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","푹신해서 강아지가 놀기좋아요","이미지 없음"
"4","jj****","2025-06-01","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","반려견이 뛰어다니면서 놀기좋고 사람이 다닐때도 푹신해서 좋아요","이미지 없음"
"5","ns****","2025-06-01","타입-색상: 롤매트-라이트그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","잘받아서잘쓰고있읍니다아주좋아요","이미지 없음"
"5","ns****","2025-06-01","타입-색상: 롤매트-라이트그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","잘받아서잘쓰고있읍니다좋아요","이미지 없음"
"5","look******","2025-05-31","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","가격대비 제품이 넘 좋아요","이미지 없음"
"5","ehfr***","2025-05-31","타입-색상: 롤매트-라이트그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","뛰어다녀도 발톱자국 잘안나서 좋네요 미끄럼방지도 좋고 내구성 쿠션감 좋아요 전체 다 깔긴 금액이 꽤 되서 거실 절반만 테스트삼아 해봤는데 사이즈도 넘나 딱 맞아요~~퍼즐매트 쓰던거 발톱자국에 떨어져나오기 시작하면 나머지도 똑같은걸로 바꾸려구요ㅋ 많이파세요~~","https://phinf.pstatic.net/checkout.phinf/20250531_135/17486466727699sVHe_JPEG/20250418_221034.jpg?type=f300_300"
"5","ohma*****","2025-05-31","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","베란다에 캣타워를 옮기기로 했는데 울냥이 관절아플까봐 매트를 깔아주었어요. 자를 필요 없이 깔끔하게 깔려서 정말 만족스러워요!","https://phinf.pstatic.net/checkout.phinf/20250531_229/1748625362982ug6dk_JPEG/1000019241.jpg?type=f300_300"
"5","teri*******","2025-05-30","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","멍멍이 편하게 걷고 활동하는 용도로 샀는데 너무 좋아요...청소도 용이하고 시원한 느낌이라 여름에도 무리없이 사용할듯","https://phinf.pstatic.net/checkout.phinf/20250530_34/1748587690055KiJJl_JPEG/1000005306.jpg?type=f300_300"
"4","kwpa******","2025-05-30","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","배송도빠르고 ㅗㅎ습니다","이미지 없음"
"5","cnzl****","2025-05-29","타입-색상: 롤매트-라이트그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","두툼하고 튼튼하고 너무 좋네용","https://phinf.pstatic.net/checkout.phinf/20250529_216/1748480312670KDihF_JPEG/1000009330.jpg?type=f300_300"
"5","cnzl****","2025-05-29","타입-색상: 롤매트-라이트그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","튼튼하고 좋네용 쵝오","https://phinf.pstatic.net/checkout.phinf/20250529_300/17484801976261UteM_JPEG/1000009330.jpg?type=f300_300"
"4","0s****","2025-05-28","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","차박차박 발소리 넘 좋아요 안미끄러지고 잘쓰고있어요","https://phinf.pstatic.net/checkout.phinf/20250528_282/1748396758606Qqjkf_JPEG/IMG_1530.jpeg?type=f300_300"
"3","12****","2025-05-28","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","정사이즈를 잘라서 깔았는데 테두리 부분이 자꾸 떠요","이미지 없음"
"5","sars****","2025-05-27","타입-색상: 롤매트-다크그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","우리 똥강아지 슬개골 3기진단받고 매트 해주네요ㅠ 진작해줄걸..써보고 추가구매하겠습니다","https://phinf.pstatic.net/checkout.phinf/20250527_198/1748344699933MryI3_JPEG/1000024027.jpg?type=f300_300"
"1","days******","2025-05-27","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","다시는 구매하고 싶지 않아요","이미지 없음"
"5","nieu****","2025-05-27","타입-색상: 롤매트-다크그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","튼튼하고 사용하기좋아요","https://phinf.pstatic.net/checkout.phinf/20250527_91/1748303899668noN4r_JPEG/1748303891532.jpg?type=f300_300"
"3","whit*****","2025-05-27","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","좋아요이염잘됩니다참고하세요","https://phinf.pstatic.net/checkout.phinf/20250527_220/1748299972467WpUiN_JPEG/image.jpg?type=f300_300"
"5","kseh*****","2025-05-26","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","이사 온 집에 댕댕이를 위해서 깔았어요. 소형견이라 두께도 적당하고 확실히 미끄럽지 않으니 날아다니네요😂 테이프도 같이 주셔서 덕분에 연결 부분도 잘 맞물려있어 보기에도 깔끔해요.
아! 테이프를 붙일 때 너무 당겨서 붙인 부분은 나중에 옆부분이 떠서 그 사이에 먼지가 껴요. 다른 분들은 테이프 살살 붙이시길~!","https://phinf.pstatic.net/checkout.phinf/20250526_82/1748263431644N6oFu_JPEG/IMG_3953.jpeg?type=f300_300"
"5","kseh*****","2025-05-26","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","이사 온 집에 댕댕이를 위해서 깔았어요. 소형견이라 두께도 적당하고 확실히 미끄럽지 않으니 날아다니네요😂 테이프도 같이 주셔서 덕분에 연결 부분도 잘 맞물려있어 보기에도 깔끔해요.
아! 테이프를 붙일 때 너무 당겨서 붙인 부분은 나중에 옆부분이 떠서 그 사이에 먼지가 껴요. 다른 분들은 테이프 살살 붙이시길~!","https://phinf.pstatic.net/checkout.phinf/20250526_57/17482632141643AaoY_JPEG/IMG_3953.jpeg?type=f300_300"
"5","hoku***","2025-05-26","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","복도에 깔려고 샀습니다. 제품 품질은 구매수가 증명해주는 것 같네요.","https://phinf.pstatic.net/checkout.phinf/20250526_124/1748263076464oAA31_JPEG/20250526_213705.jpg?type=f300_300"
"5","sin0*****","2025-05-26","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","가격은 좀 있는것같은데
강아지한테는 넘 좋은것 같아요
산책다녀와서 엄청 뛰어다닙니다
만족해요^^","https://phinf.pstatic.net/checkout.phinf/20250526_240/1748229067370rLAqA_JPEG/KakaoTalk_20250526_121003440.jpg?type=f300_300"
"5","myon*****","2025-05-25","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","또 구매의사 있습니다!","https://phinf.pstatic.net/checkout.phinf/20250525_41/1748184399542wWVo6_JPEG/1748184377487.jpg?type=f300_300"
"5","myon*****","2025-05-25","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","깔끔하고 좋습니다!","https://phinf.pstatic.net/checkout.phinf/20250525_207/174818431268064yM3_JPEG/1748184298865.jpg?type=f300_300"
"5","myon*****","2025-05-25","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","강아지가 좋아해요!","https://phinf.pstatic.net/checkout.phinf/20250525_245/1748184254371XeRkH_JPEG/1748184243258.jpg?type=f300_300"
"5","myon*****","2025-05-25","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","깨끗하고 좋습니다!","https://phinf.pstatic.net/checkout.phinf/20250525_102/1748184198512tY4WB_JPEG/1748184159343.jpg?type=f300_300"
"5","myon*****","2025-05-25","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","강아지가 아주 좋아해요","이미지 없음"
"5","more******","2025-05-25","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","마음에 들어서 재구매 했어요 복도에 깔았는데 원래 바닥 인 것 같이 깔끔해서 좋아요.","https://phinf.pstatic.net/checkout.phinf/20250525_21/1748177357886BTmoz_JPEG/IMG_8802.jpeg?type=f300_300"
"4","whit********","2025-05-24","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","깔기전에는   미끄러워서 뛰는게  불안했는데   깔고나서는   뛰어도  안전하네요","https://phinf.pstatic.net/checkout.phinf/20250524_2/1748053319260V8Cqi_JPEG/1000005772.jpg?type=f300_300"
"5","elf9***","2025-05-23","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","자투리공간에서 자꾸 미끄러져서 구매했어요
어쩜이리 맞춘듯이 사이즈가 딱!!!  떨어지는지 
매트 깔고나서 감탄했네요 ㅎㅎ
잘 쓰겠습니다 ㅎ","https://phinf.pstatic.net/checkout.phinf/20250523_256/1748003906852dCl0E_JPEG/1000014944.jpg?type=f300_300"
"5","ekff*****","2025-05-23","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","여기저기 다 뒤져보고 구매하시죠 다들…? 저도 그랬어요.. 가격대비 넘넘만족합니다!!! 강강강추","https://phinf.pstatic.net/checkout.phinf/20250523_181/1747996223749MkzH0_JPEG/IMG_9528.jpeg?type=f300_300"
"4","kcm3***","2025-05-23","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","얇고.움직임없어좋아요","https://phinf.pstatic.net/checkout.phinf/20250523_10/1747992629456HMmJg_JPEG/image.jpg?type=f300_300"
"5","kcm3***","2025-05-23","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","잘라서도파시면좋을것같아요.
얇지만.움직임없어좋아요","https://phinf.pstatic.net/checkout.phinf/20250523_150/1747992515925RfGiB_JPEG/image.jpg?type=f300_300"
"4","tlaw******","2025-05-23","타입-색상: 롤매트-라이트그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","배송은 빨라요 이가격에 괜찮아요","https://phinf.pstatic.net/checkout.phinf/20250523_52/1747975767041uC1uH_JPEG/image.jpg?type=f300_300"
"4","tlaw******","2025-05-23","타입-색상: 롤매트-다크그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","샹각보다 색상이 그래요 ㅜㅜ 암튼 이가격에 괜찮네여","https://phinf.pstatic.net/checkout.phinf/20250523_150/1747975722103XAzpT_JPEG/image.jpg?type=f300_300"
"5","nieu****","2025-05-23","타입-색상: 롤매트-다크그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","색상도 이쁘고 사용하기좋아요","https://phinf.pstatic.net/checkout.phinf/20250523_234/1747948169904TlxrD_JPEG/1747948155195.jpg?type=f300_300"
"5","awhd*******","2025-05-22","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","가성비로 넘 좋고 잘쓰구있습니다!!","이미지 없음"
"5","yun7***","2025-05-22","타입-색상: 롤매트-다크그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","착각하고 사이즈 구매 헸지만 두툼 하고 아주 튼튼 하네여. 잘 사용하고 있어요.","https://phinf.pstatic.net/checkout.phinf/20250522_89/1747862739013Gp1Wb_JPEG/1747862724404.jpg?type=f300_300"
"5","gywn****","2025-05-21","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","매트는 좋아요. 더주문하고싶은데 비싸서 ㅋ","https://phinf.pstatic.net/checkout.phinf/20250521_66/1747821422836qihb7_JPEG/1000024119.jpg?type=f300_300"
"5","more******","2025-05-21","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","강아지 새 가족이 와서 구매했어요 구매한 3m가 생각보다 길이가 짧아서 추가 구매 예정 입니다. 집에서 사용할 공간의 실측을 잘 하시고 구매 하면 좋을 것 같아요 제품은 아주 좋습니다. 미끄러지지 않고 견고해요","https://phinf.pstatic.net/checkout.phinf/20250521_210/1747819372649Qoq2H_JPEG/image.jpg?type=f300_300"
"3","jang******","2025-05-20","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","잘라서 써야하고 생각보다 작아요","이미지 없음"
"3","bo****","2025-05-19","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","너무작아요 ㅠㅠ 더구매해야할거같아요 ~ㅎ","이미지 없음"
"5","look******","2025-05-19","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","가격대비 제품이 좋네요
번창 하세요","이미지 없음"
"5","bbdi****","2025-05-19","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","재질도 맘에들고 제품도 좋아요~ 애들이 안전하게 뛰어노니까 가장 만족","https://phinf.pstatic.net/checkout.phinf/20250519_87/1747583541582XjSm6_JPEG/IMG_8046.jpeg?type=f300_300"
"5","j121***","2025-05-18","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","저렴하고 좋네요 치수 잘보고 사세여","이미지 없음"
"5","good***","2025-05-18","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","계속 추가 구매중입다","https://phinf.pstatic.net/checkout.phinf/20250518_74/1747537964126fjck3_JPEG/image.jpg?type=f300_300"
"3","jimi*****","2025-05-18","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","생각보다 작아요
쩍쩍 달라붙는 소리가나요","이미지 없음"
"3","nari*****","2025-05-17","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","생각한것보다 별로에요. 집에 두기엔 마감처리 이런게 하나도 안되있어서 걱정한 것 보다 더 별로에요.. 배송은 최악(경동택배)이었고요. 건물 밖에 세워두고 따로 연락도 안해서 누가 가져가기 딱 좋았네요. 이미지랑 많이 달라요.","이미지 없음"
"5","youa********","2025-05-17","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","강아지 슬개골 보호를 위해 구매
적당히 폭신하고 무게감 있음
실리콘 테이프는 비싼감 있음
그래도 붙여서 고정하니 든든함
테이프 고정시 반짝반짝 하는게 싫어 바닥면에만 붙여 고정했음
다른 방까지 잇기위해 조금 더 구매할까싶음","https://phinf.pstatic.net/checkout.phinf/20250517_211/1747470412360dLTx6_JPEG/1000097096.jpg?type=f300_300"
"5","jaem****","2025-05-17","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","푹신하고 좋아요 길이 조절이 됐으면 좋겠어요","이미지 없음"
"5","jaem****","2025-05-17","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","좀 저렴 했으면 좋겄어요","이미지 없음"
"5","qksw****","2025-05-17","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","강아지가 확실히 안 미끄러져서 좋네요 ㅎㅎㅎ 관절에 굿굿","https://phinf.pstatic.net/checkout.phinf/20250517_241/17474516367081Bvah_JPEG/image.jpg?type=f300_300"
"5","suc1***","2025-05-17","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","이사해서  조금 모자라서 더구매 했어요
복원력도 좋고  강아지도 잘뛰어놀고 인테리어에도
좋은거 같아요","이미지 없음"
"5","ttn5***","2025-05-16","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","거실 사정상 아직 깔진 못했는데 예쁘고 좋아요 내구성은 아직 미사용이라 모르구요","https://phinf.pstatic.net/checkout.phinf/20250516_49/1747361803250jzUki_JPEG/1747361759526.jpg?type=f300_300"
"5","sdhs****","2025-05-16","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 135cm x 50cm","너무만족합니다
냄새도 없고 진작살걸그랬어요","https://phinf.pstatic.net/checkout.phinf/20250516_111/17473582708619DAYM_JPEG/image.jpg?type=f300_300"
"5","sdhs****","2025-05-16","타입-색상: 롤매트-아이보리 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","푹신하고 좋아요
냄새 아예안나고 말려있는데 금방 펴져서 바닥에 착붙었어요
너무만족합니다","https://phinf.pstatic.net/checkout.phinf/20250516_105/1747358215244E5Ky2_JPEG/IMG_9857.jpeg?type=f300_300"
"5","rudw*****","2025-05-16","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","강아지가 편안히 걸을 수
있어서 만족합니다.","https://phinf.pstatic.net/checkout.phinf/20250516_246/1747354519739xhdWK_JPEG/image.jpg?type=f300_300"
"3","soji*****","2025-05-15","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","부분부분 부풀어올라요","https://phinf.pstatic.net/checkout.phinf/20250515_12/1747318365342D1IHf_JPEG/image.jpg?type=f300_300"
"3","soji*****","2025-05-15","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","오래사용하지도않았는데 부풀어올라요서 조금 아쉬워요","https://phinf.pstatic.net/checkout.phinf/20250515_244/1747318253625nPCRi_JPEG/image.jpg?type=f300_300"
"5","sbrh*****","2025-05-15","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","테이프를 붙여놔도 어떻게 다뜯어버려서 떼놨는데 매트는 완전좋아요!","https://phinf.pstatic.net/checkout.phinf/20250515_177/1747312041485yHvCN_JPEG/1747312030357.jpg?type=f300_300"
"5","sbrh*****","2025-05-15","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","완전좋아요!! 많이사세요!","https://phinf.pstatic.net/checkout.phinf/20250515_29/1747311976872o1zQJ_JPEG/1000039487.jpg?type=f300_300"
"5","kma5***","2025-05-15","타입-색상: 롤매트-다크그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","가격대비 만족합니다.","https://phinf.pstatic.net/checkout.phinf/20250515_196/17473076535550x6aU_JPEG/20250515_200904.jpg?type=f300_300"
"5","kma5***","2025-05-15","타입-색상: 롤매트-다크그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","강아지, 고양이 뿐아니라 사람들 무릎에도 정말 도움됩니다. 생각보다 튼튼하니 잘 구매했어요. 
안방까지 모두 해놓으니 푹신푹신해서 넘 좋아요.","https://phinf.pstatic.net/checkout.phinf/20250515_46/1747307577969vGkzB_JPEG/20250515_200904.jpg?type=f300_300"
"5","earn*******","2025-05-15","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","만족합니다 가격은 비싸요~~ 강아지위해 씁니다ㅎ","https://phinf.pstatic.net/checkout.phinf/20250515_172/1747302136001H2crK_JPEG/1000039583.jpg?type=f300_300"
"5","earn*******","2025-05-15","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","좋아요 몇개더구매하려고 합니다","https://phinf.pstatic.net/checkout.phinf/20250515_222/1747302061722fIfTy_JPEG/1000039582.jpg?type=f300_300"
"5","earn*******","2025-05-15","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","밝은색으로했더니 집이 환해졌어요
강아지도 좋아해요ㅎ
더구매합니다","https://phinf.pstatic.net/checkout.phinf/20250515_22/17473020340913gi8X_JPEG/1000039583.jpg?type=f300_300"
"5","kwan*****","2025-05-15","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","강아지매트 댄단하니 내구성도 있고 눌림에 복원력도 있고 냄새도 없고 좋으네요","https://phinf.pstatic.net/checkout.phinf/20250515_113/1747277382285dnFuc_JPEG/1000007554.jpg?type=f300_300"
"5","jhi4***","2025-05-15","타입-색상: 롤매트-다크그레이 / 두 께: 1cm(10T) / 매트 - 폭x길이: 폭 110cm x 50cm","....................................................","이미지 없음"
"5","mija****","2025-05-14","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","너무 튼튼하고 매트처럼 사용중 입니다 ~
반려묘 관절관리 해 주려고 구매 했어요 ~
묘묘들도 맘에 드는지 잘 놀고 있어요~","https://phinf.pstatic.net/checkout.phinf/20250514_100/1747222160124qDPMl_JPEG/1000022250.jpg?type=f300_300"
"5","anth******","2025-05-14","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","몇군데 뜯겨서 보강하느라 추가 주문했습니다~
항상 잘 쓰고 있습니다~~","https://phinf.pstatic.net/checkout.phinf/20250514_157/1747183858640ks3zI_JPEG/image.jpg?type=f300_300"
"5","zjan*****","2025-05-13","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","찍힘자국이 복원이잘안되고 밝은색이라 먼지가 너무많이보입니다 그리고 눈아파요ㅠㅠ톤다운된색상도있음좋겠어요 근데 전혀미끄럽지않아서 그점은 너무좋아요","https://phinf.pstatic.net/checkout.phinf/20250513_169/174714473925804TeW_JPEG/17471447302324725415058008326948.jpg?type=f300_300"
"5","glob****","2025-05-13","타입-색상: 롤매트-다크그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","역시나 좋아요. 많이파세요","이미지 없음"
"5","swee****","2025-05-13","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","아이가 자꾸 뛰면서 미끄러져서 구매했어요.
제법 묵직한 무게이고 잘밀리지가 않아서 좋아요.
쿠션감도 있어 제가 밟아도 푹신하니 좋네요.","https://phinf.pstatic.net/checkout.phinf/20250513_43/1747091239224H7eOs_JPEG/1747091229600.jpg?type=f300_300"
"3","qkzk*****","2025-05-12","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 135cm x 50cm","고양이발톱자국이다찍혀요ㅠ","https://phinf.pstatic.net/checkout.phinf/20250512_226/1747060649584PaD1v_JPEG/1000012366.jpg?type=f300_300"
"5","simp*******","2025-05-11","타입-색상: 롤매트-아이보리 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","깔끔해서 좋아요. 강아지가 안 미끄러져요","https://phinf.pstatic.net/checkout.phinf/20250511_294/1746932363932zQl8x_JPEG/tmp_4950432956851460810.jpg?type=f300_300"
"5","elf9***","2025-05-11","타입-색상: 롤매트-라이트그레이 / 두 께: 0.6cm(6T) / 매트 - 폭x길이: 폭 110cm x 50cm","애매한 공간에 때 맞는 사이즈라 좋아요 ㅎ","https://phinf.pstatic.net/checkout.phinf/20250511_69/1746931033282cr4Vo_JPEG/1000014355.jpg?type=f300_300"
